Temp,E,E^2,E^4,M,M^2,M^4
3.380000,-0.6911865234,0.4777455497,0.2282537382,0.0036026001,0.0000141315,0.0000000003
3.390000,-0.6867065430,0.4715793788,0.2224124128,0.0087936401,0.0000899001,0.0000000115
3.400000,-0.6880340576,0.4733978465,0.2241187830,0.0022354126,0.0000057372,0.0000000001
3.410000,-0.6836944580,0.4674451589,0.2185181363,0.0036834717,0.0000164970,0.0000000004
3.420000,-0.6812561035,0.4641122437,0.2154045634,0.0041519165,0.0000238612,0.0000000009
3.430000,-0.6793304443,0.4614961288,0.2129902814,0.0064254761,0.0000690173,0.0000000143
3.440000,-0.6742187500,0.4545799145,0.2066592224,0.0047439575,0.0000352609,0.0000000026
3.450000,-0.6733734131,0.4534413939,0.2056265986,0.0059387207,0.0000532485,0.0000000072
3.460000,-0.6701568604,0.4491162078,0.2017161655,0.0055755615,0.0000433963,0.0000000041
3.470000,-0.6684112549,0.4467825317,0.1996306128,0.0049224854,0.0000267994,0.0000000009
3.480000,-0.6639526367,0.4408463336,0.1943689203,0.0031417847,0.0000126977,0.0000000003
3.490000,-0.6638153076,0.4406522281,0.1941769648,0.0018630981,0.0000045233,0.0000000000
3.500000,-0.6592834473,0.4346627924,0.1889459081,0.0036117554,0.0000209197,0.0000000009
3.510000,-0.6578552246,0.4327845643,0.1873216180,0.0066925049,0.0000530747,0.0000000042
3.520000,-0.6540496826,0.4277849705,0.1830067997,0.0027511597,0.0000093815,0.0000000001
3.530000,-0.6505126953,0.4231757551,0.1790929547,0.0031723022,0.0000137976,0.0000000004
3.540000,-0.6499359131,0.4224185403,0.1784405526,0.0036621094,0.0000184299,0.0000000007
3.550000,-0.6463653564,0.4177930189,0.1745590958,0.0027420044,0.0000108946,0.0000000003
3.560000,-0.6427307129,0.4131061526,0.1706622671,0.0038375854,0.0000285377,0.0000000032
3.570000,-0.6437805176,0.4144709500,0.1718154033,0.0022766113,0.0000069807,0.0000000001
3.580000,-0.6395172119,0.4089879906,0.1672805611,0.0036209106,0.0000205208,0.0000000012
3.590000,-0.6387725830,0.4080345222,0.1664988768,0.0025268555,0.0000096624,0.0000000002
3.600000,-0.6351776123,0.4034573862,0.1627888252,0.0032821655,0.0000123809,0.0000000002
3.610000,-0.6335357666,0.4013713918,0.1611051598,0.0068862915,0.0000558848,0.0000000045
3.620000,-0.6324890137,0.4000461261,0.1600429472,0.0031265259,0.0000110611,0.0000000002
3.630000,-0.6272583008,0.3934625063,0.1548277504,0.0049484253,0.0000306256,0.0000000017
3.640000,-0.6253326416,0.3910515714,0.1529379742,0.0025787354,0.0000096983,0.0000000002
3.650000,-0.6245880127,0.3901317697,0.1522367808,0.0056335449,0.0000495602,0.0000000061
3.660000,-0.6240051270,0.3893872219,0.1516299101,0.0015762329,0.0000045732,0.0000000001
3.670000,-0.6195678711,0.3838785990,0.1473847467,0.0046356201,0.0000281514,0.0000000015
3.680000,-0.6191528320,0.3833597081,0.1469792337,0.0028030396,0.0000125162,0.0000000003
3.690000,-0.6153625488,0.3786822819,0.1434172423,0.0027725220,0.0000152959,0.0000000006
3.700000,-0.6128936768,0.3756609230,0.1411544678,0.0035400391,0.0000178682,0.0000000006
3.710000,-0.6076385498,0.3692334824,0.1363464846,0.0042236328,0.0000284293,0.0000000018
