Temp,E,E^2,E^4,M,M^2,M^4
1.560000,-1.9378295898,3.7551845635,14.1014267923,0.9825775146,0.9654586918,0.9321109471
1.570000,-1.9351806641,3.7449250725,14.0244768233,0.9817886353,0.9639089901,0.9291207947
1.580000,-1.9333862305,3.7379847955,13.9725674140,0.9812561035,0.9628637115,0.9271071852
1.590000,-1.9318328857,3.7319810002,13.9277225422,0.9806976318,0.9617681434,0.9249991097
1.600000,-1.9278442383,3.7165844308,13.8130150486,0.9794448853,0.9593123557,0.9202804739
1.610000,-1.9256683350,3.7082012059,13.7507958069,0.9788345337,0.9581174333,0.9179905069
1.620000,-1.9217803955,3.6932411009,13.6400477387,0.9775268555,0.9555589582,0.9130937066
1.630000,-1.9201232910,3.6868749644,13.5930693003,0.9770462036,0.9546193672,0.9112984542
1.640000,-1.9171844482,3.6756037896,13.5101748077,0.9762023926,0.9529719863,0.9081589455
1.650000,-1.9141632080,3.6640229539,13.4250959767,0.9753540039,0.9513157157,0.9050026675
1.660000,-1.9127502441,3.6586186255,13.3855653163,0.9748260498,0.9502863342,0.9030460432
1.670000,-1.9084106445,3.6420330226,13.2644312551,0.9733078003,0.9473282824,0.8974316636
1.680000,-1.9043670654,3.6266147454,13.1523464865,0.9722351074,0.9452411978,0.8934812762
1.690000,-1.9016052246,3.6161073088,13.0763026634,0.9712387085,0.9433051404,0.8898265189
1.700000,-1.8982391357,3.6033160133,12.9839468117,0.9699844360,0.9408702800,0.8852386673
1.710000,-1.8933990479,3.5849655930,12.8520592002,0.9683853149,0.9377708935,0.8794171573
1.720000,-1.8923248291,3.5808985345,12.8229099535,0.9682327271,0.9374751193,0.8788614961
1.730000,-1.8864196777,3.5585821358,12.6635485549,0.9663742065,0.9338796066,0.8721329839
1.740000,-1.8835144043,3.5476285022,12.5856962512,0.9648635864,0.9309619929,0.8666911728
1.750000,-1.8792022705,3.5314090145,12.4709605032,0.9636169434,0.9285587256,0.8622254391
1.760000,-1.8745697021,3.5140135210,12.3483184696,0.9622619629,0.9259481265,0.8573800861
1.770000,-1.8739257813,3.5116011743,12.3313897689,0.9619613647,0.9253702439,0.8563122245
1.780000,-1.8684906006,3.4912576589,12.1888875030,0.9600250244,0.9216481222,0.8494355364
1.790000,-1.8651855469,3.4789197442,12.1029190237,0.9590087891,0.9196983812,0.8458470387
1.800000,-1.8599121094,3.4592748439,11.9666072184,0.9571212769,0.9160813568,0.8392058516
1.810000,-1.8537292480,3.4363190119,11.8083830490,0.9549575806,0.9119451318,0.8316481228
1.820000,-1.8492675781,3.4197968279,11.6950957405,0.9532730103,0.9087301768,0.8257932390
1.830000,-1.8455322266,3.4059915066,11.6008095992,0.9518325806,0.9059854412,0.8208102713
1.840000,-1.8412780762,3.3903088321,11.4942465619,0.9504928589,0.9034371191,0.8162002340
1.850000,-1.8354370117,3.3688341722,11.3491129629,0.9481384277,0.8989677131,0.8081473886
1.860000,-1.8295532227,3.3472699553,11.2042824781,0.9462707520,0.8954293586,0.8017973975
1.870000,-1.8244232178,3.3285275917,11.0791959604,0.9441116333,0.8913480224,0.7945057403
1.880000,-1.8207885742,3.3152751002,10.9911029347,0.9426986694,0.8886820902,0.7897605084
1.890000,-1.8152252197,3.2950473073,10.8573989138,0.9408447266,0.8851897124,0.7835640625
1.900000,-1.8089080811,3.2721565552,10.7071147579,0.9382324219,0.8802821127,0.7749037694
1.910000,-1.8042236328,3.2552387930,10.5967864533,0.9361862183,0.8764473178,0.7681693085
1.920000,-1.7984008789,3.2342536210,10.4604987616,0.9341552734,0.8726477123,0.7615197522
1.930000,-1.7910186768,3.2077560334,10.2898029156,0.9312118530,0.8671579265,0.7519712278
1.940000,-1.7845520020,3.1846415392,10.1421420271,0.9282623291,0.8616736109,0.7424905910
1.950000,-1.7805908203,3.1705077272,10.0521706225,0.9265823364,0.8585558321,0.7371215667
1.960000,-1.7739776611,3.1470042901,9.9037310845,0.9241775513,0.8541069114,0.7295080751
1.970000,-1.7667358398,3.1213591865,9.7429287869,0.9205215454,0.8473612465,0.7180255897
1.980000,-1.7581604004,3.0911351025,9.5552041362,0.9169967651,0.8408839187,0.7070886314
1.990000,-1.7529693604,3.0729137425,9.4429485945,0.9148452759,0.8369443005,0.7004838678
2.000000,-1.7469543457,3.0518533106,9.3138553115,0.9123947144,0.8324653483,0.6930026650
2.010000,-1.7386810303,3.0230204928,9.1387589699,0.9084747314,0.8253279472,0.6811715351
2.020000,-1.7297515869,2.9920420660,8.9523338506,0.9042160034,0.8176069512,0.6684823381
2.030000,-1.7207763672,2.9610764795,8.7680352249,0.8996307373,0.8093361936,0.6550274374
2.040000,-1.7183441162,2.9527216890,8.7187448525,0.8981887817,0.8067466527,0.6508516709
2.050000,-1.7089050293,2.9203721279,8.5287573851,0.8945907593,0.8002963656,0.6404862500
2.060000,-1.6992553711,2.8874789654,8.3376521534,0.8894393921,0.7911040899,0.6258509261
2.070000,-1.6894958496,2.8544033093,8.1476991699,0.8843536377,0.7820834410,0.6116610217
2.080000,-1.6804992676,2.8240857033,7.9755493247,0.8796737671,0.7738310989,0.5988305530
2.090000,-1.6729248047,2.7987009997,7.8329911238,0.8752761841,0.7661189499,0.5869705245
2.100000,-1.6657928467,2.7748727817,7.6999962301,0.8714721680,0.7594649847,0.5767908474
2.110000,-1.6473175049,2.7136605757,7.3640146864,0.8610443115,0.7414006352,0.5496847682
2.120000,-1.6450195312,2.7061176232,7.3233791744,0.8610458374,0.7414024010,0.5496848230
