Temp,E,E^2,E^4,M,M^2,M^4
0.660000,-2.0000000000,4.0000000000,16.0000000000,1.0000000000,1.0000000000,1.0000000000
0.670000,-2.0000000000,4.0000000000,16.0000000000,1.0000000000,1.0000000000,1.0000000000
0.680000,-2.0000000000,4.0000000000,16.0000000000,1.0000000000,1.0000000000,1.0000000000
0.690000,-1.9999877930,3.9999511722,15.9996093839,0.9999969482,0.9999938965,0.9999877931
0.700000,-1.9999877930,3.9999511722,15.9996093839,0.9999969482,0.9999938965,0.9999877931
0.710000,-1.9999877930,3.9999511722,15.9996093839,0.9999969482,0.9999938965,0.9999877931
0.720000,-1.9999877930,3.9999511722,15.9996093839,0.9999969482,0.9999938965,0.9999877931
0.730000,-1.9999511719,3.9998046935,15.9984376430,0.9999877930,0.9999755863,0.9999511741
0.740000,-1.9999511719,3.9998046935,15.9984376430,0.9999877930,0.9999755863,0.9999511741
0.750000,-1.9999389648,3.9997558687,15.9980470985,0.9999847412,0.9999694830,0.9999389683
0.760000,-1.9999145508,3.9996582214,15.9972660631,0.9999786377,0.9999572765,0.9999145576
0.770000,-1.9999023438,3.9996093988,15.9968755722,0.9999755859,0.9999511734,0.9999023527
0.780000,-1.9998779297,3.9995117560,15.9960946440,0.9999694824,0.9999389672,0.9998779437
0.790000,-1.9998657227,3.9994629357,15.9957042067,0.9999664307,0.9999328641,0.9998657396
0.800000,-1.9998535156,3.9994141161,15.9953137873,0.9999633789,0.9999267612,0.9998535357
0.810000,-1.9998168945,3.9992676619,15.9941426363,0.9999542236,0.9999084525,0.9998169260
0.820000,-1.9998046875,3.9992188454,15.9937522884,0.9999511719,0.9999023497,0.9998047233
0.830000,-1.9998046875,3.9992188454,15.9937522884,0.9999511719,0.9999023497,0.9998047233
0.840000,-1.9997924805,3.9991700295,15.9933619584,0.9999481201,0.9998962470,0.9997925208
0.850000,-1.9997924805,3.9991700295,15.9933619584,0.9999481201,0.9998962470,0.9997925208
0.860000,-1.9997314453,3.9989259616,15.9914105763,0.9999328613,0.9998657339,0.9997315129
0.870000,-1.9997070313,3.9988283396,15.9906301486,0.9999267578,0.9998535290,0.9997071117
0.880000,-1.9996887207,3.9987551250,15.9900448747,0.9999206543,0.9998413243,0.9996827116
0.890000,-1.9996582031,3.9986330747,15.9890687903,0.9999130249,0.9998260668,0.9996522016
0.900000,-1.9996215820,3.9984866529,15.9878984167,0.9999038696,0.9998077602,0.9996156044
0.910000,-1.9995239258,3.9980962276,15.9847782065,0.9998794556,0.9997589448,0.9995180242
0.920000,-1.9994873047,3.9979498303,15.9836084223,0.9998703003,0.9997406398,0.9994814362
0.930000,-1.9994018555,3.9976082630,15.9808795511,0.9998489380,0.9996979297,0.9993960739
0.940000,-1.9993103027,3.9972422794,15.9779553177,0.9998260498,0.9996521676,0.9993046073
0.950000,-1.9992858887,3.9971447044,15.9771760152,0.9998199463,0.9996399657,0.9992802240
0.960000,-1.9991760254,3.9967056536,15.9736700373,0.9997924805,0.9995850594,0.9991705127
0.970000,-1.9991027832,3.9964129866,15.9713335218,0.9997741699,0.9995484574,0.9990973845
0.980000,-1.9990112305,3.9960471070,15.9684117782,0.9997512817,0.9995027018,0.9990059568
0.990000,-1.9989257813,3.9957057274,15.9656874045,0.9997299194,0.9994600035,0.9989206649
1.000000,-1.9988281250,3.9953156239,15.9625749048,0.9997055054,0.9994112081,0.9988232052
1.010000,-1.9987487793,3.9949985952,15.9600443284,0.9996826172,0.9993654585,0.9987318131
1.020000,-1.9986328125,3.9945353321,15.9563478662,0.9996505737,0.9993014149,0.9986038987
1.030000,-1.9985473633,3.9941940985,15.9536269872,0.9996292114,0.9992587263,0.9985186654
1.040000,-1.9984985352,3.9939991242,15.9520725913,0.9996170044,0.9992343339,0.9984699668
1.050000,-1.9983581543,3.9934385047,15.9476020588,0.9995819092,0.9991642011,0.9983299316
1.060000,-1.9982604980,3.9930485105,15.9444921682,0.9995559692,0.9991123645,0.9982264315
1.070000,-1.9981323242,3.9925368889,15.9404163211,0.9995223999,0.9990452978,0.9980925855
1.080000,-1.9978607178,3.9914522448,15.9317675792,0.9994506836,0.9989019833,0.9978064278
1.090000,-1.9977447510,3.9909893566,15.9280800805,0.9994216919,0.9988440626,0.9976908368
1.100000,-1.9975555420,3.9902343397,15.9220689361,0.9993713379,0.9987434795,0.9974901693
1.110000,-1.9972991943,3.9892113137,15.9139224002,0.9993057251,0.9986124103,0.9972286553
1.120000,-1.9970550537,3.9882376061,15.9061782057,0.9992401123,0.9984813834,0.9969673942
1.130000,-1.9967681885,3.9870933869,15.8970760586,0.9991683960,0.9983381597,0.9966817803
1.140000,-1.9966156006,3.9864852729,15.8922467495,0.9991287231,0.9982589638,0.9965239861
1.150000,-1.9963775635,3.9855360369,15.8846991960,0.9990692139,0.9981401326,0.9962870710
1.160000,-1.9960601807,3.9842712386,15.8746560697,0.9989868164,0.9979756552,0.9959593824
1.170000,-1.9958709717,3.9835174723,15.8686747291,0.9989364624,0.9978751590,0.9957592339
1.180000,-1.9956573486,3.9826660282,15.8619116139,0.9988830566,0.9977685438,0.9955467863
